eski_url,yeni_url,durum,grup,not
/post/verilerinizi-fusion-360-ile-kolayca-yönetin,/post/verilerinizi-fusion-360-ile-kolayca-yönetin,BIREBIR,blog-post,migrate edildi
/post/yapılardaki-havalandırma-kanallarının-modellenmesi-ve-i̇malat-resimlerinin-elde-edilmesi,/post/yapılardaki-havalandırma-kanallarının-modellenmesi-ve-i̇malat-resimlerinin-elde-edilmesi,BIREBIR,blog-post,migrate edildi
/post/yazılımların-uyumu-ile-görselleştirmeye-adım-adım,/post/yazılımların-uyumu-ile-görselleştirmeye-adım-adım,BIREBIR,blog-post,migrate edildi
/post/yönetimi-anycad,/post/yönetimi-anycad,BIREBIR,blog-post,migrate edildi
/post/üretim-sektörü-için-autodesk-2021-çözümleri-ile-dijitalleşme,/post/üretim-sektörü-için-autodesk-2021-çözümleri-ile-dijitalleşme,BIREBIR,blog-post,migrate edildi
/post/üretim-sektörü-için-bim-bim-objects,/post/üretim-sektörü-için-bim-bim-objects,BIREBIR,blog-post,migrate edildi
/post/üretim-sektörü-için-bim-bim-objects-1,/post/üretim-sektörü-için-bim-bim-objects-1,BIREBIR,blog-post,migrate edildi
/post/üretim-ve-yapı-sektörlerinin-birlikte-çalışabilirlik-ve-sürdürülebilirlik-prensipleri,/post/üretim-ve-yapı-sektörlerinin-birlikte-çalışabilirlik-ve-sürdürülebilirlik-prensipleri,BIREBIR,blog-post,migrate edildi
/raster-design,/autocad,KURAL,ana,toolset
/recap-pro,/recap-pro,BIREBIR,ana,
/revit,/revit,BIREBIR,ana,
/revit-lt,/revit-lt,BIREBIR,ana,
/robot-structure-analysis,/robot-structural,KURAL,ana,slug farkı
/sanatsalbaski,/sanatsal-baski,KURAL,ana,slug farkı
/simulasyon-ve-analiz,/simulasyon,KURAL,ana,
/simulasyon-ve-analiz-yazilimlari,/simulasyon,KURAL,ana,
/sketchup,/sketchup,BIREBIR,ana,
/sketchup/3d-warehouse,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/extension-warehouse,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/layout,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/predesign,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/scan-essentials,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/sketchup-for-ipad,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/sketchup-go,/sketchup-go,KURAL,koleksiyon:sketchup,model eşleşmesi: go
/sketchup/sketchup-pro,/sketchup,KURAL,koleksiyon:sketchup,model eşleşmesi: pro
/sketchup/sketchup-studio,/sketchup-studio,KURAL,koleksiyon:sketchup,model eşleşmesi: studio
/sketchup/sketchup-viewer,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/style-builder,/sketchup,KURAL,koleksiyon:sketchup,"ayrı satılan ürün değil, ana marka sayfasına yönlendirildi (onaylandı)"
/sketchup/trimble-connect,/trimble-connect,KURAL,koleksiyon:sketchup,model eşleşmesi: connect
/statik,/revit,KURAL,ana,statik kategori → Revit'e yönlendirildi (onaylandı)
/statik-yazilimlari,/revit,KURAL,ana,statik kategori → Revit'e yönlendirildi (onaylandı)
/surdurulebilirlik,/surdurulebilirlik,BIREBIR,ana,
/tasarim-otomasyonu,/tasarim-otomasyonu,BIREBIR,ana,
/teklif-iste,/iletisim,KURAL,ana,
/tesis-tasarimi-icin-bim,/bim,KURAL,ana,
/tolerans-analizi,/tolerans-analizi,BIREBIR,ana,
/ultimaker,/ultimaker,BIREBIR,ana,
/ultimaker-3d-yazicilar,/ultimaker,KURAL,ana,
/ultimaker-3d-yazicilar/ultimaker-2%2B-connect,/ultimaker,KURAL,koleksiyon:ultimaker-3d-yazicilar,"2+ Connect EOL, yerine geçen model sayfası yok, marka hub sayfasına yönlendirildi (onaylandı)"
/ultimaker-3d-yazicilar/ultimaker-s3,/ultimaker,KURAL,koleksiyon:ultimaker-3d-yazicilar,model eşleşmesi: s3
/ultimaker-3d-yazicilar/ultimaker-s5,/ultimaker,KURAL,koleksiyon:ultimaker-3d-yazicilar,model eşleşmesi: s5
/ultimaker-3d-yazicilar/ultimaker-s5-pro-bundle-,/ultimaker,KURAL,koleksiyon:ultimaker-3d-yazicilar,model eşleşmesi: s5
/ultimaker-3d-yazicilar/ultimaker-s7,/ultimaker,KURAL,koleksiyon:ultimaker-3d-yazicilar,model eşleşmesi: s7
/ultimaker-aksesuar,/ultimaker,KURAL,ana,"geçici — UltiMaker aksesuar sayfası planlandı, açılınca hedef güncellenecek"
/ultimaker-aksesuar/ultimaker-air-manager,/ultimaker,KURAL,koleksiyon:ultimaker-aksesuar,geçici — UltiMaker aksesuar sayfası planlandı
/ultimaker-aksesuar/ultimaker-bask%C4%B1-h%C3%BCcreleri,/ultimaker,KURAL,koleksiyon:ultimaker-aksesuar,geçici — UltiMaker aksesuar sayfası planlandı
/ultimaker-aksesuar/ultimaker-metal-bask%C4%B1-kiti,/ultimaker,KURAL,koleksiyon:ultimaker-aksesuar,geçici — UltiMaker aksesuar sayfası planlandı
/ultimaker-aksesuar/ultimaker-pva-kald%C4%B1rma-i%CC%87stasyonu,/ultimaker,KURAL,koleksiyon:ultimaker-aksesuar,geçici — UltiMaker aksesuar sayfası planlandı
/ultimaker-aksesuar/ultimaker-s5-material-station,/ultimaker,KURAL,koleksiyon:ultimaker-aksesuar,geçici — UltiMaker aksesuar sayfası planlandı
/urun-tasarimi-uretim-yazilimlari,/pdm-collection,KURAL,ana,
/urunler,/urunler,BIREBIR,ana,
/vault-pdm,/vault-pdm,BIREBIR,ana,
/vault-plm,/vault-pdm,KURAL,ana,Vault PLM bölümü vault-pdm sayfasında
/video-oyun-tasarimi,/sektor-medya,KURAL,ana,
/vred,/vred,BIREBIR,ana,yeni VRED ürün sayfası oluşturuldu (2026-07-28)
/webinar,/webinar,BIREBIR,ana,"gerçek webinar takvimi kuruldu, 9 aktif webinar (2026-07-28)"
/yapi-urunleri-ureticileri-icin-bim,/bim,KURAL,ana,
/yapi-urunleri-uretim-ve-imalati,/bim,KURAL,ana,
/yapisal-mühendislik-icin-bim,/bim,KURAL,ana,URL'de Türkçe karakter vardı
/yazilim-gelistirme,/yazilim-gelistirme,BIREBIR,ana,
